STATEFP,GEOID,NAMELSAD,ALAND,AWATER,sum
28,2867040,Shelby city,7073122,27405,1046881.2784313726
28,2836000,Jackson city,289342143,5532980,1.2000429057647066E8
28,2862520,Ridgeland city,55390227,4587733,1.152670690980392E7
28,2844520,Madison city,65394922,3059241,6991820.956862741
28,2812900,Charleston city,3509615,9391,1021697.3215686273
28,2855760,Pearl city,66008538,321286,1.4170009117647061E7
28,2862400,Richland city,32439577,168591,5593834.149019607
28,2876720,Vicksburg city,85503989,5386389,1.8277389070588242E7
28,2840600,Lexington city,6261178,9785,756787.4549019608
28,2834740,Indianola city,22198456,225273,6962154.53333333
28,2814420,Clinton city,108438662,712244,1.1798538168627448E7
28,2808820,Brookhaven city,56053194,229104,9825512.36862745
28,2881520,Yazoo City city,26118466,322667,5542583.313725491
28,2811100,Canton city,55133669,739030,5053843.39607843
28,2813820,Clarksdale city,48657492,17529,1.397762808235295E7
28,2808300,Brandon city,66468051,234476,7865445.705882355
28,2817060,Crystal Springs city,14061772,136711,2438650.6156862746
28,2831220,Hazlehurst city,11474844,116967,1373468.1647058823
28,2829180,Greenville city,69656569,2002716,2.3028967337254904E7
28,2840280,Leland city,9280974,130595,2085542.6627450981
28,2843280,McComb city,30510048,154492,1.056751396862745E7
28,2844680,Magnolia city,15909646,117173,1775858.5019607842
28,2825100,Flowood city,74587182,1033142,5586682.701960787
28,2835260,Itta Bena city,3654131,115789,720405.4352941177
28,2829340,Greenwood city,31947513,922978,1.2796797003921574E7
28,2810140,Byram city,47561697,688657,2294267.752941176
28,2850440,Natchez city,40961580,1527127,1.0005354760784311E7
29,2923266,Fairfax city,1205634,14911,298299.01568627445
30,3067450,Shelby city,14974418,453079,1952223.0705882357
30,3067900,Sidney city,8508776,49128,3198053.058823527
30,3008950,Bozeman city,53350021,128022,1.6147314356862744E7
30,3073975,Three Forks city,3709633,148667,1319547.6274509812
30,3042700,Laurel city,5626414,4019,6808348.392156865
30,3050200,Missoula city,89346378,491344,5.231210629019603E7
30,3016600,Columbia Falls city,5694415,8162,3336903.34509804
30,3049525,Miles City city,8707066,14553,8823139.694117649
30,3016525,Colstrip city,10478036,16125,797889.2078431373
30,3033775,Hamilton city,6278132,92799,4068339.8980392152
30,3035600,Helena city,43565749,98206,3.0270746054901954E7
30,3058750,Polson city,11759189,437266,2351579.968627449
30,3018775,Cut Bank city,2995869,10561,2707162.1725490196
30,3040075,Kalispell city,32183656,219526,1.5521028866666665E7
30,3079825,Whitefish city,18106404,13911778,3718243.0196078415
30,3043975,Livingston city,14610036,138920,5238678.45490196
30,3032800,Great Falls city,59578859,1236484,5.231447434901957E7
30,3031450,Glendive city,8997360,62705,2918802.996078432
30,3064525,Roundup city,3349364,571,1878388.6235294112
30,3027700,Forsyth city,2982725,46254,1444252.82745098
30,3064150,Ronan city,3117406,737,1397321.9803921562
30,3003475,Baker city,2925500,258085,1055646.894117647
30,3035050,Havre city,9606256,1241,6644629.572549022
30,3043450,Libby city,4770965,90891,2420964.670588236
30,3075025,Troy city,2192163,11867,533535.5529411765
30,3023125,East Helena city,10406897,173836,1157966.0941176473
30,3006550,Billings city,115982241,277939,9.297910449803925E7
31,3122080,Henderson city,1655840,3132,674045.8117647059
31,3102305,Ashland city,3680079,67712,1325943.77254902
31,3137595,Osmond city,2063586,8793,585524.3568627452
31,3125055,Kearney city,37653029,716147,2.035481350196078E7
31,3151840,Wayne city,7282449,114652,3487853.7137254896
31,3137280,Ord city,5441498,1395,3248813.133333333
31,3105630,Blue Springs city,1985909,48674,130700.86666666667
31,3153835,Wymore city,4848190,78725,910484.7882352942
31,3123025,Hooper city,1746193,31602,579155.9843137254
31,3140710,Ravenna city,4300823,13898,1233711.3411764707
31,3137525,Osceola city,2387890,304,642413.8823529412
31,3147465,Stromsburg city,2653850,3405,638493.3529411764
31,3100905,Alliance city,12906980,31691,9551336.439215688
31,3102690,Aurora city,8391461,20355,3442898.4392156876
31,3104405,Bennington city,2311662,33090,662286.5882352942
31,3123690,Imperial city,7834700,13555,1988966.4862745095
31,3140605,Ralston city,4232125,5247,6375716.207843137
31,3150020,Valley city,12319680,3107189,3718343.6470588236
31,3132060,Milford city,2105419,20572,1209097.0745098037
31,3103950,Bellevue city,54725227,590079,3.471886056078429E7
31,3126385,La Vista city,14007328,5427,8700528.549019607
31,3123480,Humphrey city,1283337,11500,550801.8235294119
31,3135000,North Platte city,35018650,484894,2.081287549019607E7
31,3129855,Lyons city,1768206,20660,500081.41176470596
31,3106295,Bridgeport city,2972626,7047,2147658.874509804
31,3151070,Wakefield city,2751613,182706,1009341.3490196076
31,3148585,Terrytown city,1224667,90919,576935.3843137254
31,3138295,Papillion city,29878814,702012,1.1891690070588225E7
31,3122640,Holdrege city,10951898,36417,6950098.352941175
32,3268400,Sparks city,94371261,289555,6.3216151964705884E7
32,3224900,Fernley city,314187477,17443735,6677877.470588236
32,3206500,Boulder City city,539404139,83408,9106260.784313723
32,3251800,North Las Vegas city,262323395,112001,7.563394025098035E7
32,3283730,West Wendover city,19367712,1751,437802.9372549019
32,3246000,Mesquite city,82267298,1204149,2874223.8
32,3231900,Henderson city,275143250,1272345,6.896858202352943E7
32,3240000,Las Vegas city,367325845,138524,2.357231993882354E8
32,3260600,Reno city,281716689,7338575,1.4438191004705888E8
19,1911215,Carter Lake city,4647504,578200,3697737.2470588237
19,1917175,Crescent city,2504907,9252,123394.22745098044
19,1952590,Minden city,1467848,13322,189497.55686274508
19,1955560,Neola city,1641855,9378,491439.294117647
19,1958080,Oakland city,4639984,254792,606935.0117647062
19,1903025,Arnolds Park city,4131645,499482,578538.337254902
19,1942600,Lake Park city,4086476,184475,895973.7098039215
19,1979500,Underwood city,2820898,65311,472498.98039215687
19,1958710,Okoboji city,4550657,12936,459026.8823529411
19,1959655,Orleans city,2917979,1013,147904.2117647059
19,1981615,Wahpeton city,3103512,63595,231264.56862745108
19,1984450,West Okoboji city,3248765,317159,140128.68235294116
19,1944400,Le Mars city,22110574,22701,9269104.301960787
19,1903520,Atlantic city,21483224,113854,8677948.243137252
19,1913080,Cherokee city,17498501,62863,4238781.780392153
19,1930225,George city,5940711,12058,861012.2196078432
19,1916860,Council Bluffs city,111271933,7019865,6.017802361960792E7
19,1913575,Clarinda city,13209313,85563,5200672.705882354
19,1966135,Red Oak city,10167716,146857,6293649.082352941
19,1945480,Linn Grove city,1445854,66340,59005.26666666666
19,1952095,Milford city,5639075,25366,1965662.9450980395
19,1964200,Portsmouth city,765024,1208,112219.83137254903
19,1974415,Spirit Lake city,11597778,48884,3766022.1137254895
19,1935265,Hawarden city,7203967,351328,2214121.9254901963
19,1950430,Maurice city,1558741,14621,193578.70588235298
19,1968205,Rock Valley city,11552774,135552,3486325.8235294097
19,1971130,Schleswig city,3210135,31306,464242.8431372549
19,1934005,Hancock city,1872285,94783,133536.98431372546
19,1936840,Holstein city,4084470,13675,1579303.262745098
19,1938010,Ida Grove city,5687844,19162,2435296.305882353
19,1922890,Dunlap city,2987556,41813,1137085.5019607847
19,1986835,Woodbine city,3461722,131471,1025852.3411764705
19,1937200,Hornick city,649562,14729,84149.7725490196
19,1970320,Salix city,4398259,33829,139230.51372549022
19,1971625,Sergeant Bluff city,7697434,802,2251316.1921568625
19,1968160,Rock Rapids city,10900997,126280,2343843.8941176473
19,1903295,Ashton city,2614317,13744,168525.2901960784
19,1942690,Lake View city,5381653,747603,1438424.6627450981
19,1912900,Charter Oak city,1329665,23396,218732.23529411762
19,1919945,Denison city,16956210,70871,6742445.831372545
19,1926175,Everly city,2710798,42626,405607.96862745105
19,1962625,Peterson city,1344655,56497,168428.0235294118
19,1931350,Glenwood city,7569973,29962,3112749.803921568
20,2052275,Ogden city,4333942,147626,378809.2274509804
20,2014700,Coldwater city,6635968,871705,1094066.1019607838
20,2054200,Palmer city,799808,6130,73123.66666666669
20,2019125,Dwight city,935242,1284,106985.89019607844
20,2054575,Parkerville city,332389,788,15449.945098039218
20,2077825,White City city,3216985,14870,231323.73725490196
20,2024175,Fowler city,1227543,1759,361791.67843137257
20,2028850,Gridley city,1108728,159079,137990.29411764702
20,2011425,Cedar Point city,176431,1517,24546.77647058823
20,2015900,Cottonwood Falls city,1668225,15662,627917.7647058822
20,2045150,Matfield Green city,367689,2035,16351.572549019606
20,2068650,Strong City city,1419866,11507,239206.5058823529
20,2052700,Olivet city,653556,138,39864.03921568628
20,2039125,Lebo city,2479809,227051,572133.4509803923
20,2039650,LeRoy city,2132894,12722,279730.6980392157
20,2076050,Waverly city,1896961,19624,328387.91764705884
20,2051225,North Newton city,2363407,3864,493976.4235294118
20,2001550,Altamont city,4932659,62715,656252.2941176466
20,2071925,Tyro city,1182926,5450,95104.92941176474
20,2074075,Virgil city,1449791,6044,52783.0
20,2009000,Bucklin city,1489942,70012,888591.9490196079
20,2020300,Elk Falls city,1883473,4226,60564.61960784313
20,2071975,Ulysses city,8361106,182677,5523971.686274512
20,2026725,Goddard city,13204119,119464,1331148.7764705883
20,2075325,Wamego city,6199952,104949,3367822.3882352943
20,2077700,Wheaton city,398973,917,51756.46666666666
20,2049825,Neosho Falls city,1311906,64324,52892.31764705882
20,2009525,Burr Oak city,2132378,10238,189177.99215686275
20,2044300,Mankato city,2525562,454,1000258.1490196076
20,2048225,Morganville city,876978,11032,104991.03137254901
20,2065600,Silver Lake city,1457520,71665,356372.3647058823
20,2057000,Pomona city,2445845,27718,286466.3333333333
20,2050450,New Strawn city,2053168,101778,163417.60000000006
20,2070300,Thayer city,1947435,118852,223052.5882352941
20,2071125,Towanda city,2368271,11915,696625.0431372547
20,2055450,Perry city,1939736,31774,394911.27058823535
20,2012675,Chautauqua city,1099107,718,57578.250980392164
20,2053850,Oxford city,2346904,2198,612096.8901960783
20,2054450,Park City city,25596482,52365,5260396.086274509
20,2028800,Grenola city,1204198,10517,104863.06666666667
20,2057725,Princeton city,1008195,9095,108860.63529411767
20,2076625,Wellsville city,4440058,32111,1101017.0901960782
20,2079300,Williamsburg city,2530399,26298,158027.46274509805
20,2001625,Altoona city,1382373,6664,147333.81568627455
20,2042650,Longton city,3043400,17843,143216.89411764705
20,2044925,Marquette city,1248402,4213,373944.85490196093
20,2017600,Delphos city,1534852,67157,171430.87843137255
20,2012425,Centralia city,1174591,257,364154.40392156853
20,2034275,Inman city,1994660,70190,1069609.2274509799
20,2032850,Holyrood city,1114133,17701,263621.5960784314
20,2052875,Onaga city,1698610,2445,373913.95294117654
20,2062200,St. George city,1670522,1575,151427.30196078433
20,2012550,Chapman city,2416162,4070,762215.6901960785
20,2021425,Enterprise city,1735176,32841,363594.86666666664
20,2049100,Mulvane city,11557408,20847,2833089.188235293
20,2052825,Olsburg city,627102,472,62592.63921568627
20,2003150,Atwood city,2752920,158475,1242640.4901960786
20,2011450,Cedar Vale city,1952832,2095,272271.60392156866
20,2020125,Elgin city,504891,1809,33676.43921568628
20,2001675,Americus city,2804809,31050,230386.50980392162
20,2049875,Neosho Rapids city,1307673,16931,101321.89411764707
20,2052800,Olpe city,1817669,327311,146881.40784313728
20,2031125,Haysville city,12146959,28697,5465160.525490194
20,2044200,Maize city,25221606,3937,1358729.215686274
20,2027425,Grandview Plaza city,2192799,36017,384284.4666666668
20,2048900,Mount Hope city,3800030,64053,375256.3450980392
20,2003250,Auburn city,1802825,8809,228254.04313725498
20,2070800,Tonganoxie city,10503335,95757,1625793.250980392
20,2038400,Lane city,604280,17871,85558.94901960784
20,2058525,Rantoul city,380493,995,64334.52156862746
20,2051525,Nortonville city,1117384,32276,195295.47450980393
20,2066750,South Hutchinson city,7362590,107526,2629148.9058823525
20,2009350,Burlingame city,2289517,901,508357.956862745
20,2074950,Walnut city,3817168,41133,88671.78823529411
20,2020675,Elmdale city,427968,2514,20593.447058823527
20,2043775,McFarland city,459808,20566,66288.4274509804
20,2020250,Elk City city,875895,2059,115019.32156862745
20,2048800,Moundridge city,4063009,106264,1330172.5529411763
20,2004450,Bassett city,173169,78380,11973.349019607844
20,2025975,Gas city,1863958,1578,179168.83921568625
20,2050750,Niotaze city,959461,4767,38667.83529411764
20,2017800,Derby city,26616900,167442,1.0016015713725485E7
20,2073250,Valley Center city,18405616,9336,3791165.364705882
20,2019300,Eastborough city,998073,1820,419624.6352941176
20,2036225,Kechi city,15607411,131758,763189.0784313724
20,2004350,Bartlett city,343312,187,49831.88627450981
20,2009250,Burden city,1339030,20,195195.65882352946
20,2063675,Scranton city,2789926,7575,223688.6196078432
20,2010600,Carbondale city,1893382,61502,399115.5803921571
20,2071575,Troy city,2524664,15607,421094.1176470588
20,2077250,Westphalia city,514039,2111,80498.67450980394
20,2014950,Colony city,1253544,1281,145242.09803921566
20,2028350,Greeley city,890358,15155,155699.9803921568
20,2036875,Kincaid city,1295154,2166,81408.64705882352
20,2063200,Savonburg city,498569,582,33442.101960784305
20,2001350,Alma city,1514197,37583,634851.9176470587
20,2021650,Eskridge city,1340066,612,209673.91372549022
20,2030575,Harveyville city,330187,45,64271.10588235294
20,2063750,Sedan city,2126274,1281,953101.243137255
20,2053375,Oskaloosa city,2573882,13242,522670.14901960775
20,2001800,Andover city,26955363,141617,3619954.8705882337
20,2003900,Baldwin City city,6934599,41813,1708661.8823529417
20,2021675,Eudora city,7607046,118170,2187073.1568627446
20,2039150,Lecompton city,4548350,19338,158272.90196078437
20,2043900,McLouth city,1492067,11801,286058.91372549016
20,2045950,Meriden city,1958565,24269,274396.73333333334
20,2073300,Valley Falls city,1822092,14956,477821.2980392156
20,2003600,Axtell city,1355119,10252,369617.2549019607
20,2007650,Blue Rapids city,5140632,51544,411931.18431372545
20,2024275,Frankfort city,2608731,12657,576750.8666666666
20,2073525,Vermillion city,538678,21202,59457.13333333334
20,2075950,Waterville city,1273472,37096,341489.99607843143
20,2079800,Winchester city,904449,26951,132675.9450980392
20,2004250,Barnes city,440544,16687,82456.95294117644
20,2028625,Greenleaf city,1171690,3832,176651.5137254902
20,2008475,Bronson city,1156885,572,144340.94901960783
02,0206520,Bethel city,115273171,14508927,780127.0
02,0214330,Chuathbaluk city,11576099,4543934,512.0
02,0242380,Kwethluk city,26353432,4262239,6314.0
02,0245460,Lower Kalskag city,3222578,1310464,1489.0
02,0247990,Mekoryuk city,18303027,33631,11282.070588235294
02,0257340,Old Harbor city,41927386,16569443,922.0
02,0263610,Port Lions city,12914562,9687323,50115.0
02,0283080,Wasilla city,32104865,1901344,920604.439215686
02,0253930,Nightmute city,256300623,14075259,1835.0
02,0261080,Platinum city,122414509,118365,7387.0
02,0281320,Upper Kalskag city,9207917,1151750,4463.0
02,0221040,Eek city,1677566,242697,5061.070588235294
02,0262510,Port Alexander city,9065654,29821847,585.0
02,0276260,Tenakee Springs city,34055474,12321570,3086.0
02,0239410,King Cove city,63880497,11741637,26113.0
02,0213550,Chignik city,28352067,12704462,3951.0
02,0227530,Galena city,45721025,17751813,448218.0
02,0230060,Grayling city,29082578,16515,13734.125490196076
02,0234350,Huslia city,40883511,1449800,0.0
02,0242050,Koyukuk city,14859766,290257,2776.3725490196075
02,0246010,McGrath city,109641713,14527333,33228.0
02,0253050,Nenana city,15418483,763703,59681.098039215685
02,0275160,Tanana city,27635821,11208201,103991.0
02,0255910,North Pole city,10580214,36859,1224094.4941176476
02,0256350,Nulato city,106425930,6977301,37342.0
02,0204210,Atka city,21933245,72347700,27765.0
02,0256680,Nunapitchuk city,18105043,2501654,13825.0
02,0200065,Adak city,84002711,101098800,585572.7647058824
02,0216360,Coffman Cove city,28220112,6193651,29897.0
02,0234460,Hydaburg city,755589,7081,8605.4431372549
02,0237650,Kasaan city,15703414,1904849,274.0
02,0240400,Klawock city,1763340,754996,11420.031372549021
02,0277140,Thorne Bay city,69081723,7883794,25155.0
02,0202080,Anaktuvuk Pass city,13407366,139518,37891.0
02,0203880,Anvik city,24580286,6308736,1394.0
02,0282750,Wainwright city,26712260,45897774,119398.0
02,0200650,Akhiok city,19166808,5724762,20688.0
02,0243040,Larsen Bay city,10444884,5890617,26862.0
02,0258550,Ouzinkie city,14337042,3878732,6417.0
02,0255030,Nondalton city,17451147,704233,138.0
02,0224660,False Pass city,64930418,104834309,30765.0
02,0221150,Egegik city,76536210,256285936,34159.0
02,0253270,Newhalen city,15624671,6386436,659.0
02,0260640,Pilot Point city,63584042,337336572,90348.0
02,0263390,Port Heiden city,121120570,1568005,24673.482352941177
02,0208740,Brevig Mission city,6299190,206572,29138.0
02,0254920,Nome city,33150137,22499910,76947.0
02,0266360,St. Michael city,56325557,16363506,20700.0
02,0268890,Shaktoolik city,2765146,23272,22792.26666666667
02,0280660,Unalakleet city,7412830,5396100,13215.0
02,0201420,Aleknagik city,68757785,43954223,1651.0
02,0215430,Clark's Point city,8609624,2033385,8597.043137254903
02,0218950,Dillingham city,86352008,7058508,264234.6156862745
02,0277690,Togiak city,108807846,473034399,17176.96078431372
02,0272960,Stebbins city,84449862,3944516,20850.50588235294
02,0275930,Teller city,3865437,487521,8114.301960784314
02,0282860,Wales city,5966050,121,27716.57254901961
02,0236770,Kake city,19872185,15107530,54356.0
02,0255140,Noorvik city,2171091,1107191,22119.282352941176
02,0201970,Ambler city,26621407,4063404,34647.0
02,0239960,Kivalina city,4225377,6551940,353.0
02,0240840,Kobuk city,40163363,1327064,2531.0
02,0241830,Kotzebue city,64121147,4521848,26290.129411764705
02,0270100,Shungnak city,20853328,2410509,6498.0
02,0209600,Buckland city,2205782,385080,264719.0
02,0242160,Kupreanof city,7822905,4214812,231.0
02,0227640,Gambell city,27208077,46399637,181382.0
02,0269770,Shishmaref city,6058145,12758114,6726.0
02,0284070,White Mountain city,4726280,574076,5692.0
02,0217740,Craig city,17321286,7299973,48877.0
02,0264600,Quinhagak city,10619794,1517831,14974.0
02,0212680,Chefornak city,13560880,1951696,18121.0
02,0252390,Napakiak city,5209388,244909,13588.945098039216
02,0278240,Toksook Bay city,74353263,108316875,0.0
02,0284000,Whale Pass city,51427421,21112258,11739.0
02,0281920,Utqiag?vik city,48614770,7013815,363755.39607843134
02,0203440,Angoon city,63542449,37389728,16972.0
02,0236990,Kaktovik city,2005413,704200,178876.45098039214
02,0261630,Point Hope city,12951806,187666,52782.0
02,0233140,Homer city,35708322,29699084,441518.4784313726
02,0238420,Kenai city,75472419,17674885,334755.71764705883
02,0268560,Seward city,36156325,20538076,229954.0
02,0271640,Soldotna city,18012514,1176539,231546.074509804
02,0259650,Pelican city,1421123,170144,1311.0
02,0240950,Kodiak city,10163752,4068550,113437.39215686274
02,0216530,Cold Bay city,138343008,37921808,30384.0
02,0267020,Sand Point city,20745523,57711136,60991.0
02,0203220,Anderson city,109299195,7215790,87695.0
02,0217410,Cordova city,158886650,35734342,95015.47450980391
02,0282200,Valdez city,550864154,153373674,356255.0
02,0284510,Whittier city,31733985,19130360,16315.0
02,0201090,Akutan city,170880263,212191153,61687.0
02,0265800,St. George city,90081543,382086105,46234.0
02,0280770,Unalaska city,264728584,281473875,584243.0
02,0203550,Aniak city,16018222,5932165,19697.0
02,0204500,Atqasuk city,101319315,9365008,157619.0
02,0241720,Kotlik city,7754326,1310529,9499.0
02,0251180,Mountain Village city,10907857,3115209,72274.0
02,0256600,Nunam Iqua city,29964345,16911017,25186.0
02,0266140,St. Mary's city,115525437,18033322,37197.0
02,0224230,Fairbanks city,82221496,2273096,2.0846114941176467E7
02,0200870,Akiak city,4889974,2880562,2457.0
02,0268230,Selawik city,6037724,1586758,7738.0
02,0252720,Napaskiak city,7510871,707082,17233.0
02,0238970,Ketchikan city,9879505,2816901,747668.4235294115
02,0233030,Holy Cross city,74677223,18724234,0.0
02,0237430,Kaltag city,56045675,15321784,27244.0
02,0254150,Nikolai city,11367588,806494,1766.0
02,0268670,Shageluk city,26459996,3323884,399.0
02,0218620,Delta Junction city,35947713,48786,287985.0549019609
02,0221810,Ekwok city,43368283,3268374,6086.0
02,0246890,Manokotak city,189429538,91445172,665.0
02,0253710,New Stuyahok city,87327200,5797082,15778.0
02,0201860,Allakaket city,38117878,5997712,9392.0
02,0206630,Bettles city,4054564,68655,13535.619607843139
02,0226760,Fort Yukon city,17466360,508298,202784.02352941176
02,0218510,Deering city,12991931,189708,4215.705882352941
02,0201200,Alakanuk city,83395396,24862278,7093.0
02,0222910,Emmonak city,12862287,2443486,24482.0
02,0233470,Hooper Bay city,19418102,78618,0.0
02,0247000,Marshall city,10517004,8501,16209.156862745098
02,0260750,Pilot Station city,4159455,711574,17418.99607843137
02,0265700,Russian Mission city,13904057,919015,9349.0
02,0233360,Hoonah city,15197401,3276590,3562.0
02,0230940,Gustavus city,94165628,53368158,14634.0
02,0266470,St. Paul city,110386530,654862794,102825.0
02,0220970,Edna Bay city,54766247,7940619,0.0
02,0268340,Seldovia city,1001978,415713,28594.101960784315
02,0233800,Houston city,62005136,3407273,70495.6235294118
04,0402830,Apache Junction city,90832326,30857,2.4989213721568633E7
04,0428380,Goodyear city,495463332,75022,1.3689119596078439E7
04,0465000,Scottsdale city,476565025,1136911,2.1480786158823544E8
04,0404720,Avondale city,122447978,668641,1.4911271200000003E7
04,0407940,Buckeye city,1017815349,454957,7291131.184313733
04,0412000,Chandler city,169127740,182489,1.3543977546274513E8
04,0422220,El Mirage city,25634994,145645,4507352.80392157
04,0427820,Glendale city,159532413,1036612,1.501305262509805E8
04,0474400,Tombstone city,23961725,912,1488631.2274509806
04,0483090,Willcox city,15924927,347077,3415853.874509803
04,0466470,Show Low city,169642476,1226366,5871441.6745098
04,0483930,Winslow city,33638131,140431,3517792.8823529417
04,0441330,Litchfield Park city,8493177,79033,4462989.1098039225
04,0471510,Surprise city,285680055,566784,1.798622131764707E7
04,0446000,Mesa city,359242849,1823290,3.543979817725489E8
04,0439370,Lake Havasu City city,120016536,118649,9.04453069294118E7
04,0477000,Tucson city,624169229,819368,5.007261636705881E8
04,0422360,Eloy city,294138780,155400,3891908.184313727
04,0433280,Holbrook city,44919799,67855,3317781.1490196073
04,0463470,San Luis city,88125135,193548,1715280.2431372548
04,0485540,Yuma city,312535690,180447,4.606499565098037E7
04,0428030,Globe city,47279256,29855,9360322.282352937
04,0473000,Tempe city,103448358,559775,2.0518182885882336E8
04,0444410,Maricopa city,109959821,257132,4249224.356862746
04,0423620,Flagstaff city,171026521,135275,2.8572880050980378E7
04,0405770,Benson city,107841028,128980,3957616.9411764694
04,0406260,Bisbee city,13406771,2384,4322862.54117647
04,0420050,Douglas city,25845715,1756,7845695.058823531
04,0466820,Sierra Vista city,394325854,678788,2.8130144756862715E7
04,0415500,Coolidge city,197528864,409700,6595405.658823526
04,0462350,St. Johns city,67101250,457467,1922675.6156862744
04,0454050,Peoria city,456049509,8199012,6.574200209803928E7
04,0457380,Prescott city,116470136,619843,2.88138481137255E7
04,0468080,Somerton city,18840678,26397,1982392.9921568632
04,0455000,Phoenix city,1341601620,2925264,1.178537645117648E9
04,0408220,Bullhead City city,153774743,2019581,2.7949967427450985E7
04,0449640,Nogales city,53923635,36580,1.5150517003921563E7
04,0462000,Safford city,24000554,74013,6011871.411764705
04,0451810,Page city,98890645,377829,3669274.22745098
04,0465350,Sedona city,47297280,108656,1.1876209019607844E7
04,0483160,Williams city,113516712,894405,1670039.5607843138
05,0524250,Foreman city,5119186,27271,397622.03921568627
05,0502380,Ashdown city,18485286,77650,2754743.1725490186
05,0568810,Texarkana city,108721267,590116,1.9721788250980396E7
05,0566860,Stephens city,7136884,32054,472371.50980392157
05,0569830,Traskwood city,14581665,20205,185729.51764705882
05,0518520,Dermott city,8860932,185328,1267100.9999999998
05,0538170,Lake Village city,6156537,2963,1274550.9607843135
05,0526980,Gillett city,2580728,302,363307.43529411766
05,0516240,Crossett city,15002465,434684,7601300.109803923
